ID,Severity,Start_Time,End_Time,Distance(mi),Description,Zipcode,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Encoded,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather
A-6534214,2,48,177,0.212,Crash on Garden State Parkway northbound North of Exit 130B-A - US 1 (Woodbridge Twp) 1 Left lane of 5 lanes closed,08830,2021-02-05 00:55:00,33.0,63.0,29.84,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5628481,2,390,498,2.405,Stationary traffic on I-94 W - Detroit Industrial Fwy W from Pelham Rd/Exit 204 (I-94) to Middlebelt Rd/Exit 198 (I-94) due to accident.,48180,2021-06-15 06:53:00,60.0,83.0,29.32,9.0,NW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3877831,2,1054,1279,0.025,Incident on I-605 SB near CA-60 Drive with caution.,90601,2022-06-14 17:53:00,74.0,59.0,29.71,10.0,S,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4720814,2,546,571,0.7390000000000001,Slow traffic on I-15 S - Ontario Fwy S from Historic US-66/Foothill Blvd (I-15) to I-10 (I-15) due to accident.,91730,2022-03-14 08:53:00,55.0,67.0,29.17,10.0,E,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5728035,2,911,1162,0.131,Slow traffic from E 67th St to Albany St due to accident.,90001-2204,2021-08-19 14:52:00,78.0,50.0,29.68,10.0,W,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,9,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
A-6096531,2,277,653,0.102,Slow traffic on FL-7 - US-441 S - FL-818 from Orange Dr to SW 45th Ave due to accident.,33314-4647,2021-05-04 04:53:00,80.0,79.0,29.99,10.0,S,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5381673,2,993,1068,0.112,Incident on WOODMAN RD near LOCBURY LN Drive with caution.,23228-4315,2022-07-11 16:54:00,84.0,38.0,29.72,10.0,E,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1490603,3,730,856,0.0,Right lane closed due to accident on I-20 Eastbound after SC-204 Longs Pond Rd.,29073,2020-06-26 11:56:00,87.0,46.0,29.89,10.0,NNE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1647508,2,1074,1134,0.0,Right lane blocked due to accident on US-24 Fountain Blvd Westbound at Academy Park Loop.,80910,2020-02-13 17:54:00,20.0,78.0,23.94,9.0,SSE,10.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4949196,2,707,784,0.121,Incident on N JOHN HANCOCK AVE near HOUSE 7670 Expect delays.,85741-1557,2022-08-10 11:58:00,90.0,38.0,27.25,8.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1271969,2,620,680,0.0,Accident on 48th St at Chandler Blvd.,85048-0858,2020-11-11 09:51:00,57.0,30.0,28.83,10.0,NE,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1896735,2,360,405,0.0,Accident on FL-56 at Northwood Palms Blvd.,33544,2019-09-06 05:55:00,81.0,94.0,29.89,10.0,WSW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5212828,2,1075,1201,0.249,Slow traffic on NC-49 from Bramblewood Dr / Bramblewood Rd to I-485 N due to accident.,28217-7934,2022-03-15 17:52:00,65.0,48.0,29.42,10.0,VAR,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-6391691,2,1092,1005,1.029,Incident on I-5 NB near MP 126 Right lane blocked. Expect delays.,98499,2021-02-17 17:58:00,43.0,69.0,29.99,10.0,N,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1560402,2,498,558,0.0,Accident on CR-56 Airport Blvd at Evergreen Rd.,36608,2020-04-20 08:28:00,62.0,86.0,29.59,10.0,NW,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5283169,2,659,838,1.306,Stationary traffic on PA-283 E from PA-772 (PA-283) to Spooky Nook Rd (PA-283) due to accident.,17545,2022-04-25 10:53:00,53.0,74.0,29.76,10.0,E,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-601833,3,1314,1376,3.640000104904175,Right lane blocked due to crash on I-94 Tri-State Tollway Eastbound from Exit 16 IL-176 to Exit 13 IL-137 Buckley Rd.,60048,2022-06-06 21:55:00,56.0,97.0,28.98,10.0,NNE,10.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5418076,2,1178,1268,0.748,NJ DOT - STMC: Crash on NJ 21 southbound North of Exit 8 - CR 646/Park Ave (Nutley Twp) 1 Left lane of 3 lanes closed,07110,2022-04-21 19:51:00,54.0,59.0,30.31,10.0,S,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7393420,2,700,772,0.0,At Magnolia Ave - Accident.,92879,2019-09-21 11:56:00,85.0,37.0,29.31,10.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6215758,2,1049,1173,0.138,Slow traffic from W Century Blvd (Crenshaw Blvd) to I-105/Glen M Anderson Fwy (Crenshaw Blvd) due to accident.,90303-2804,2021-07-23 17:53:00,72.0,68.0,29.93,10.0,W,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6818724,2,1318,1402,1.591,Stationary traffic from Spout Run Pkwy (George Washington Pkwy) to VA-123/Chain Bridge Rd (George Washington Pkwy) due to accident.,22201,2020-10-31 21:52:00,47.0,68.0,30.4,10.0,S,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6926184,2,27,126,0.195,EB 91 AT ATLANTIC AVE. NISS VS VAN VS 3RD UNK VEH * VEHS IN THE #1 LN[Shared],90805,2020-11-05 00:53:00,62.0,80.0,29.97,7.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4976919,2,9,87,0.253,Incident on GRANGE RD near CHINQUAPIN RD Drive with caution.,29646-9215,2022-12-29 00:56:00,28.0,88.0,29.7,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1654432,2,347,455,0.0,Accident on Bearss Ave at Madaca Ln.,33618,2020-02-18 05:53:00,70.0,84.0,30.08,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7338427,2,1059,1131,0.0,At Fruitridge Rd - Accident.,95824,2019-10-12 17:53:00,72.0,31.0,29.81,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7747477,2,557,589,0.004,At Gilman St - Accident.,94710,2019-08-27 08:53:00,67.0,73.0,29.85,10.0,WNW,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2767888,2,1035,1080,0.0,Right hand shoulder blocked due to accident on US-6 Dodge Rd Westbound at I-680.,68114,2018-06-18 17:15:00,77.4,88.0,29.87,3.0,ESE,6.9,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7347309,2,750,846,0.0,At Miners Ranch Rd/Kelly Ridge Rd - Accident.,95966-9491,2019-10-19 12:53:00,68.0,47.0,29.86,10.0,S,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4723685,2,915,1037,0.8240000000000001,Incident on I-65 SB near EXIT 78A Drive with caution.,37220,2022-12-06 14:53:00,73.0,73.0,29.34,10.0,SSW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4644901,2,1033,1057,0.156,Stationary traffic from Hundred Oaks Dr to W Arrowood Rd due to accident.,28217-5592,2022-05-18 16:52:00,87.0,30.0,29.14,10.0,SSW,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-2153706,2,452,513,0.0,Accident on US-30 Eastbound at PA-283.,17601,2019-04-08 07:53:00,54.0,97.0,29.44,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6836226,2,1379,59,2.141,Hazardous debris is causing no to minimum delays. Use caution.,97525,2020-12-29 22:53:00,36.0,79.0,28.92,9.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4272662,2,606,723,1.039,Incident on I-87 NB near EXIT 8 Expect delays.,10453,2022-07-21 09:51:00,88.0,57.0,29.64,10.0,SW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1234140,2,644,705,0.0,Accident on NH-9 near Asgard Rd.,03466-3000,2020-12-10 10:56:00,37.0,82.0,29.44,10.0,VAR,3.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1943315,2,412,577,2.1600000858306885,Accident on LA-408 Harding Blvd from LA-67 Plank Rd to Howell Blvd.,70807,2019-08-30 06:53:00,73.0,90.0,29.98,8.0,CALM,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,165,7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6005119,2,893,1065,0.942,Stationary traffic on US-202 S - I-95 S from DE-3/Marsh Rd/Exit 9 (I-95) to DE-52/Delaware Ave/W 7th St/Exit 7 (I-95) due to accident.,19803,2021-11-13 14:51:00,45.0,74.0,29.73,10.0,WNW,18.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3722608,2,338,413,0.079,Incident on N COCKRELL HILL RD near PINNACLE POINT DR Drive with caution.,75211-1305,2022-12-05 05:53:00,56.0,97.0,29.17,6.0,S,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3917735,2,902,1023,0.217,US 50 EAST/WEST AT EXIT 3A MD 202 LANDOVER RD (EB),20784,2022-02-05 14:55:00,32.0,32.0,30.36,10.0,NNW,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6060947,2,806,881,0.124,Incident on N ROGERS AVE near E ATLANTIC ST Drive with caution.,65803-4061,2021-09-13 13:52:00,90.0,37.0,28.69,10.0,SSW,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6101653,2,777,870,0.894,Slow traffic on I-4 E from FL-436/Exit 48 (I-4) to Lake Mary Blvd/Exit 50 (I-4) due to accident.,32750,2021-03-03 12:53:00,73.0,53.0,29.84,10.0,NW,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5742381,2,15,115,0.015,Incident on COLLEGE AVE near 3RD ST Drive with caution.,33570,2021-12-03 00:16:00,54.0,67.0,30.1,2.0,E,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6629934,2,1357,47,0.084,Incident on DUKE ST near DUKE ST Drive with caution.,22304,2020-11-14 22:52:00,49.0,69.0,30.24,10.0,NE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1310,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7040368,2,386,401,0.8109999999999999,At Eastway Dr/E Wendover Rd - Serious accident.,28205,2020-05-20 06:52:00,54.0,83.0,29.19,10.0,NE,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-1820525,2,1012,1057,0.0,Accident on Wrightsboro Rd at Lee Beard Way.,30901-3281,2019-11-14 16:53:00,47.0,61.0,29.79,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4442233,2,690,872,0.216,Incident on US-422 WB near I-176 Road closed. Take alternate route.,19508,2022-08-03 11:54:00,84.0,49.0,29.68,10.0,WNW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1253067,2,1032,1091,0.0,Accident on MN-3 Faribault Blvd at CR-29 158th St.,55021-7992,2020-11-24 17:15:00,36.0,100.0,28.7,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-751688,3,420,466,0.0,Two lanes blocked and left hand shoulder blocked due to accident on I-285 Eastbound before Exit 58/ I-75 Clark Howell Hwy.,30349,2022-01-11 06:52:00,31.0,54.0,29.33,10.0,NW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6977451,2,1371,127,2.206,Queuing traffic on I-66 from VA-234/Exit 47 (I-66) to US-29/Exit 52 (I-66) due to accident.,20121,2020-10-15 22:56:00,67.0,84.0,29.74,10.0,SSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1244,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6347920,2,435,594,0.019,Incident on LAFAYETTE AVE near E FULTON ST Drive with caution.,49503-4308,2021-01-30 06:53:00,20.0,68.0,29.3,10.0,ESE,8.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,159,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-985918,2,1039,1158,0.0,Accident on SC-9 at Plantation Dr.,29566-8017,2021-06-29 16:53:00,83.0,74.0,30.2,10.0,SSE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2149738,2,493,550,0.0,Accident on Stelzer Rd near Morse Xing.,43219-3034,2019-04-05 07:51:00,46.0,89.0,29.24,6.0,SE,7.0,0.02,0,0,1,0,0,0,0,0,0,0,0,1,0,57,4,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-3570338,4,381,741,1.483,Closed between Mountain Creek Pky/Exit 458 and FM-1382/Exit 457 - Road closed due to accident.,75236,2017-03-29 05:53:00,61.0,93.0,29.68,10.0,East,4.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,360,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6929238,2,111,303,0.753,NB JNO ***180***. Secondary Location for B112-193: Sutterville Rd / Franklin Blvd Sutterville Rd / Franklin Blvd Sacramento CA 95820.,95820,2020-11-22 01:53:00,38.0,86.0,30.08,6.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4956162,2,1073,1196,0.161,Slow traffic from N Wilmot Rd to N Camino de la Cienega due to accident.,85715-3803,2022-02-18 17:58:00,63.0,17.0,27.27,10.0,NNW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5212112,2,488,747,0.099,Accident from Burkett Rd to Parkway Dr.,91733-4110,2022-02-10 07:53:00,73.0,22.0,29.93,10.0,ENE,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4051806,2,881,1414,0.157,Incident on W W T HARRIS BLVD near LAKEVIEW RD Expect delays.,28269-2628,2023-01-12 14:50:00,70.0,60.0,29.14,10.0,SSW,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,533,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-1654426,3,987,1079,0.0,Right lane blocked due to accident on I-95 Northbound after Exits 2D 3A 3B FL-836-TOLL.,33136-2515,2020-02-18 16:53:00,82.0,65.0,30.1,10.0,ESE,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-1398157,2,511,584,0.0,Three lanes blocked due to accident on FL-826 Northbound at FL-976.,33155,2020-07-24 08:53:00,86.0,74.0,30.05,10.0,E,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-1908108,3,982,1048,0.0,2 left lane blocked due to accident on I-95 Northbound before Exit 56 CR-792 Woolbright Rd.,33435,2019-09-12 15:53:00,87.0,65.0,29.91,10.0,ENE,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1275855,2,1121,1230,0.0,Right hand shoulder blocked due to accident on CA-37 Eastbound before CA-121 Arnold Dr.,94954,2020-11-09 10:15:00,50.0,35.0,30.11,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4839765,2,784,867,0.66,Crash on I-180 eastbound between Exit 27B: HEPBURN STREET and Exit 27A: US 15 SOUTH - MARKET ST / LEWISBURG. There is a traffic disruption.,17701,2022-02-04 13:02:00,25.0,78.0,29.45,2.0,W,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-6952172,2,932,1014,0.015,Incident on I-81 SB near MM 316 Expect delays.,22603,2020-12-12 15:35:00,59.0,55.0,29.1,10.0,ESE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4986237,2,1326,1395,2.34,Stationary traffic on I-95 S - US-1 S from White Plains Rd/Exit 5 (I-95) to Jerome Ave/Exit 2A (I-95) due to accident.,10460,2022-03-11 22:06:00,45.0,86.0,29.84,10.0,S,9.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,69,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3843582,4,1218,1293,0.235,Incident on GA-129 SB near BREWON COLLINS RD Road closed. Take alternate route.,30417-5277,2022-12-05 20:15:00,60.0,94.0,30.03,7.0,E,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7489191,2,688,928,0.02,At OR-35/Mount Hood Hwy - Accident.,97028,2018-12-22 11:53:00,43.0,62.0,30.09,10.0,E,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1990891,2,655,807,0.0,Accident on Carriage Oaks Dr at Mineral Springs Rd.,28262-4909,2019-07-27 10:59:00,82.0,51.0,29.58,10.0,N,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0
A-5483515,2,1025,1114,0.589,Accident from exit [11A] to S State Road 46.,47802,2021-09-10 16:53:00,79.0,44.0,29.43,10.0,SW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3764700,2,817,1052,2.185,Slow traffic on I-680 N from Sunol Blvd (I-680) to Stoneridge Dr (I-680) due to accident.,94566,2022-10-01 13:53:00,75.0,50.0,29.39,10.0,WNW,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,235,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4841291,2,1092,1215,0.237,Slow traffic on FL-976 from SW 97th Ave (SW 40th St/Bird Rd/FL-976) to FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) due to accident.,33165-5410,2022-04-20 17:53:00,80.0,52.0,30.14,10.0,E,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-6014226,2,971,1186,5.225,Stationary traffic on US-90 W - I-10 W from Gregg St/Exit 770B (I-10) to Westcott St/Exit 764 (I-10) due to accident.,77020,2021-06-15 15:53:00,97.0,40.0,29.86,10.0,ESE,10.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,215,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A-5297875,2,1032,1151,2.327,Incident on WANTAGH STATE PKWY near WANTAGH STATE PKWY Expect long delays.,11554,2022-08-11 16:53:00,81.0,58.0,29.77,10.0,S,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,119,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6754027,2,1097,1176,0.772,Queuing traffic on I-95 from VA-288/Exit 62 (I-95) to VA-150/Chippenham Pkwy/Exit 67 (I-95) due to accident.,23237,2020-09-26 17:56:00,69.0,90.0,29.73,10.0,NNW,3.0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,79,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6571089,2,1029,1170,2.58,Incident on AUBERRY RD near SUMMIT MOUNTAIN RD Drive with caution.,93619-6002,2021-01-16 16:53:00,63.0,58.0,29.76,4.0,SSE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4907136,2,700,729,0.232,Slow traffic on US-92 E - US-17 N - US-441 N from American Eagle Way to Florida's Turnpike S / Florida's Tpke S due to accident.,32837-7829,2022-03-01 11:53:00,68.0,68.0,29.98,10.0,NNW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
A-4933836,2,959,1107,0.1,Slow traffic on US-192 W from Hart Ave to Palmetto Rd due to accident.,34746,2022-04-23 15:56:00,80.0,54.0,30.08,10.0,E,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4194586,2,1074,1108,1.285,Stationary traffic on CA-99 N from El Camino Ave/4th St (CA-99) to Hatch Rd (CA-99) due to accident.,95307,2022-12-28 17:53:00,50.0,80.0,29.85,10.0,CALM,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5774176,2,629,752,0.104,NYSDOT - Region 11: Crash on I-95 southbound approaching Walton Avenue; Ramp (New York) 2 Right lanes of 3 lanes blocked,10453,2021-07-04 10:51:00,73.0,59.0,29.86,10.0,NNW,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,123,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-836231,3,493,522,0.0,Two lanes blocked and shoulder blocked due to accident on I-35 Southbound at US-380 University Dr.,76207,2021-11-03 08:22:00,46.0,93.0,29.56,2.0,NNE,13.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6690992,2,911,224,0.89,Stationary traffic on I-395 from Eads St (I-395) to US-1 (I-395) due to accident.,22202,2020-11-07 14:52:00,73.0,37.0,30.27,10.0,SSE,7.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-687,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-678968,3,875,905,0.0,Two lanes blocked due to crash on I-95 Northbound at Exit 77 / FL-850 Northlake Blvd.,33403,2022-03-13 01:53:00,56.0,60.0,30.15,10.0,NNW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5497572,2,1128,1148,0.19,Stationary traffic from Ralph Ablanedo Dr to I-35 S due to accident.,78745,2021-08-02 18:51:00,75.0,90.0,29.29,10.0,WSW,3.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2915435,2,1437,26,0.0,Right hand shoulder blocked due to accident on NY-82 Northbound at Beaver Rd.,12540-6086,2018-04-28 23:53:00,52.0,93.0,29.85,10.0,North,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1411,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
